,address_name,lat,lon,subway_name
0,서울 강북구 수유동 36-1,37.6408843496699,127.019725004447,강북구
0,서울 강북구 수유동 252-122,37.6442033745352,127.022838789388,강북구
0,서울 강북구 미아동 160-11,37.6335518420762,127.023748320327,강북구
0,서울 강북구 수유동 47-4,37.6348936485074,127.022053193246,강북구
0,서울 강북구 미아동 162-48,37.6330631964058,127.024391544188,강북구
0,서울 강북구 번동 464-1,37.6413076329564,127.029628860171,강북구
0,서울 강북구 삼양로73길 36,37.6307514089468,127.01688005713,강북구
0,서울 강북구 수유동 50-1,37.6335885363437,127.021754057181,강북구
0,서울 강북구 삼양로24길 19,37.6174496535601,127.021996503505,강북구
0,서울 강북구 미아동 304-20,37.6260293564484,127.025758690911,강북구
0,서울 강북구 오현로 56,37.6184115650264,127.036475927918,강북구
0,서울 도봉구 쌍문동 423-7,37.6516584602165,127.013576094149,도봉구
0,서울 도봉구 도봉동 554-16,37.6869367803624,127.040658340899,도봉구
0,서울 도봉구 방학동 619,37.6664651385999,127.032369032881,도봉구
0,서울 도봉구 쌍문동 460-234,37.6516304257944,127.023429870102,도봉구
0,서울 도봉구 쌍문동 79-15,37.6522911319356,127.035310337009,도봉구
0,서울 도봉구 쌍문동 294-38,37.6498981119471,127.023848370396,도봉구
0,서울 도봉구 쌍문동 122-53,37.6484303982762,127.031232367262,도봉구
0,서울 도봉구 해등로25길 32,37.6564835805054,127.032824918236,도봉구
0,서울 도봉구 창동 254-23,37.6533324353477,127.045229428934,도봉구
0,서울 도봉구 창동 674-27,37.6461466325772,127.037559367408,도봉구
0,서울 도봉구 창동 603-73,37.6421634363848,127.038784339303,도봉구
0,서울 도봉구 창동 5,37.6528026695744,127.048815828537,도봉구
1,서울 도봉구 창동 5-1,37.6525552180201,127.04891652185,도봉구
0,서울 도봉구 창동 815,37.6610336966577,127.046089315065,도봉구
0,서울 도봉구 방학2동 603-28,37.6681237569871,127.034270649311,도봉구
0,서울 도봉구 쌍문동 667,37.6561932716555,127.037406564345,도봉구
0,서울 도봉구 도봉로106길 86,37.6448682382088,127.037523031403,도봉구
0,서울 도봉구 도당로 133,37.6674486336944,127.041097340025,도봉구
0,서울 도봉구 시루봉로 88,37.6587392473489,127.028059706373,도봉구
0,서울 도봉구 도당로27길 43,37.6693098863844,127.040816021402,도봉구
0,서울 도봉구 도봉산길 12,37.687595297548,127.04442475307,도봉구
0,서울 도봉구 도봉로108길 84,37.6456522122442,127.038553980903,도봉구
0,서울 도봉구 방학동 665,37.6628538929473,127.033105283515,도봉구
0,서울 도봉구 창동 38-2,37.6456940666471,127.053844638697,도봉구
0,서울 도봉구 창동 593-12,37.6432768376523,127.038062022913,도봉구
0,서울 도봉구 쌍문동 423-19,37.6515731130543,127.012989765714,도봉구
0,서울 도봉구 우이천로 367,37.6478841889324,127.024070387404,도봉구
0,서울 노원구 월계동 68-65,37.6166403611156,127.064563678862,노원구
0,서울 노원구 월계동 411-13,37.6212405789613,127.061095726116,노원구
0,서울 노원구 월계로45길 28,37.6268415975561,127.050970904678,노원구
0,서울 노원구 덕릉로60길 234,37.6305239110908,127.04503479647,노원구
