,격자고유번호,NUMPOINTS,x,y,visited,index
18353,다사680445,0,680,445,False,53957
18354,다사680437,0,680,437,False,53958
18355,다사680512,0,680,512,False,53959
18356,다사680487,1,680,487,False,53962
18357,다사681457,0,681,457,False,53963
18358,다사681452,0,681,452,False,53964
18359,다사681443,0,681,443,False,53965
18360,다사681432,0,681,432,False,53966
18361,다사681417,0,681,417,False,53967
18362,다사681508,1,681,508,False,53968
18363,다사681497,1,681,497,False,53969
18364,다사681487,1,681,487,False,53970
18365,다사681471,0,681,471,False,53971
18366,다사682475,0,682,475,False,53972
18367,다사682468,0,682,468,False,53973
18368,다사682443,0,682,443,True,53974
18369,다사682437,0,682,437,False,53975
18370,다사683461,0,683,461,False,53976
18371,다사683433,0,683,433,False,53977
18372,다사683503,1,683,503,False,53978
18373,다사683499,0,683,499,False,53979
18374,다사683498,1,683,498,False,53980
18375,다사638509,0,638,509,False,54134
18376,다사637400,0,637,400,False,54136
18377,다사614579,1,614,579,False,54381
18378,다사621628,1,621,628,False,54305
18379,다사622487,0,622,487,False,54293
18380,다사622502,1,622,502,False,54294
18381,다사622510,0,622,510,False,54295
18382,다사622521,1,622,521,False,54296
18383,다사622537,0,622,537,False,54297
18384,다사622553,0,622,553,False,54298
18385,다사622578,0,622,578,False,54299
18386,다사622400,0,622,400,False,54300
18387,다사622455,0,622,455,False,54301
18388,다사621607,0,621,607,False,54302
18389,다사621621,1,621,621,False,54303
18390,다사621625,1,621,625,False,54304
18391,다사621632,0,621,632,False,54306
18392,다사622624,1,622,624,False,54291
18393,다사621481,1,621,481,False,54307
18394,다사621516,1,621,516,False,54308
18395,다사621554,0,621,554,False,54309
18396,다사621560,0,621,560,False,54310
18397,다사621401,0,621,401,False,54311
18398,다사621430,0,621,430,False,54312
18399,다사621439,0,621,439,False,54313
18400,다사620612,0,620,612,False,54314
18401,다사620517,1,620,517,False,54315
18402,다사620543,0,620,543,False,54316
18403,다사620369,0,620,369,False,54317
18404,다사620432,2,620,432,False,54318
18405,다사622479,0,622,479,False,54292
18406,다사622615,0,622,615,False,54290
18407,다사619620,1,619,620,False,54320
18408,다사624607,1,624,607,False,54273
18409,다사626538,0,626,538,False,54260
18410,다사626540,1,626,540,False,54261
18411,다사626575,0,626,575,False,54262
18412,다사626437,1,626,437,False,54263
18413,다사625598,0,625,598,False,54264
18414,다사625617,0,625,617,False,54265
18415,다사625629,0,625,629,True,54266
18416,다사625479,1,625,479,False,54267
18417,다사625482,1,625,482,False,54268
18418,다사625513,0,625,513,False,54269
18419,다사625565,0,625,565,False,54270
18420,다사625395,0,625,395,False,54271
18421,다사624615,0,624,615,False,54274
18422,다사622614,0,622,614,False,54289
18423,다사624481,0,624,481,False,54275
18424,다사624485,0,624,485,False,54276
18425,다사624550,1,624,550,False,54277
18426,다사624554,0,624,554,False,54278
18427,다사624563,0,624,563,False,54279
18428,다사624579,0,624,579,False,54280
18429,다사624596,0,624,596,False,54281
18430,다사623530,1,623,530,False,54283
18431,다사623551,1,623,551,False,54284
18432,다사623579,0,623,579,False,54285
18433,다사623437,1,623,437,False,54287
18434,다사623450,0,623,450,False,54288
18435,다사620441,0,620,441,False,54319
18436,다사619622,1,619,622,True,54321
18437,다사637407,0,637,407,False,54137
18438,다사616434,2,616,434,False,54367
18439,다사617563,0,617,563,False,54355
18440,다사617577,1,617,577,False,54356
18441,다사617580,0,617,580,False,54357
18442,다사617583,0,617,583,False,54358
18443,다사617424,0,617,424,False,54359
18444,다사617458,1,617,458,False,54360
18445,다사616606,0,616,606,False,54361
18446,다사616513,1,616,513,False,54362
18447,다사616533,0,616,533,False,54363
18448,다사616565,1,616,565,False,54364
18449,다사616392,0,616,392,False,54365
18450,다사616428,0,616,428,False,54366
18451,다사616449,0,616,449,False,54368
18452,다사617530,0,617,530,False,54353
18453,다사615596,0,615,596,False,54369
18454,다사615598,0,615,598,False,54370
18455,다사615488,1,615,488,False,54371
18456,다사615568,1,615,568,False,54372
18457,다사615437,1,615,437,False,54373
18458,다사615441,0,615,441,False,54374
18459,다사614626,2,614,626,False,54375
18460,다사614627,2,614,627,False,54376
18461,다사614482,0,614,482,False,54377
18462,다사614483,0,614,483,False,54378
18463,다사614484,0,614,484,False,54379
18464,다사614573,1,614,573,False,54380
18465,다사617534,0,617,534,False,54354
18466,다사617528,1,617,528,False,54352
18467,다사619626,1,619,626,False,54322
18468,다사618499,1,618,499,False,54337
18469,다사619480,1,619,480,False,54323
18470,다사619500,1,619,500,False,54324
18471,다사619504,0,619,504,False,54325
18472,다사619532,0,619,532,False,54326
18473,다사619537,1,619,537,False,54327
18474,다사619556,0,619,556,False,54329
18475,다사619583,0,619,583,False,54330
18476,다사619585,0,619,585,False,54331
18477,다사619373,0,619,373,False,54332
18478,다사619438,1,619,438,False,54333
18479,다사619442,0,619,442,False,54334
18480,다사618604,0,618,604,False,54335
18481,다사618525,1,618,525,False,54338
18482,다사617517,1,617,517,False,54351
18483,다사618531,0,618,531,False,54339
18484,다사618545,0,618,545,False,54340
18485,다사618550,0,618,550,False,54341
18486,다사618577,0,618,577,False,54342
18487,다사618579,0,618,579,False,54343
18488,다사618429,0,618,429,False,54344
18489,다사617619,1,617,619,False,54345
18490,다사617623,1,617,623,False,54346
18491,다사617632,0,617,632,False,54347
18492,다사617490,1,617,490,False,54348
18493,다사617492,1,617,492,False,54349
18494,다사617497,1,617,497,False,54350
18495,다사626484,0,626,484,False,54259
18496,다사626480,1,626,480,False,54258
18497,다사626617,0,626,617,False,54257
18498,다사633550,0,633,550,False,54180
18499,다사634506,1,634,506,False,54168
18500,다사634510,1,634,510,False,54169
18501,다사634527,0,634,527,False,54170
18502,다사634538,1,634,538,False,54171
18503,다사634543,1,634,543,False,54172
18504,다사634414,0,634,414,False,54173
18505,다사634456,1,634,456,False,54174
18506,다사633603,0,633,603,False,54175
18507,다사633631,0,633,631,False,54176
18508,다사633500,0,633,500,False,54177
18509,다사633509,1,633,509,False,54178
18510,다사633546,0,633,546,False,54179
18511,다사633554,0,633,554,False,54181
18512,다사634498,0,634,498,False,54166
18513,다사633579,0,633,579,False,54182
18514,다사633584,0,633,584,False,54183
18515,다사633586,0,633,586,False,54184
18516,다사633429,0,633,429,False,54185
18517,다사633431,0,633,431,False,54186
18518,다사633438,0,633,438,False,54187
18519,다사633460,0,633,460,False,54188
18520,다사632613,0,632,613,False,54189
18521,다사632614,0,632,614,False,54190
18522,다사632635,1,632,635,False,54191
18523,다사632480,0,632,480,False,54192
18524,다사632489,1,632,489,False,54193
18525,다사634500,0,634,500,False,54167
18526,다사634495,0,634,495,False,54165
18527,다사627454,1,627,454,False,54256
18528,다사636407,0,636,407,False,54150
18529,다사637423,0,637,423,False,54138
18530,다사637454,1,637,454,False,54139
18531,다사698509,0,698,509,False,54140
18532,다사699514,0,699,514,False,54141
18533,다사637501,0,637,501,False,54142
18534,다사637497,0,637,497,False,54143
18535,다사637492,0,637,492,False,54144
18536,다사637483,0,637,483,False,54145
18537,다사636485,0,636,485,False,54146
18538,다사636510,1,636,510,False,54147
18539,다사636543,1,636,543,False,54148
18540,다사636554,1,636,554,False,54149
18541,다사636446,1,636,446,False,54151
18542,다사634489,1,634,489,False,54164
18543,다사636459,0,636,459,False,54152
18544,다사635494,0,635,494,False,54153
18545,다사635508,1,635,508,False,54154
18546,다사635532,1,635,532,False,54155
18547,다사635537,1,635,537,False,54156
18548,다사635553,1,635,553,False,54157
18549,다사635554,1,635,554,False,54158
18550,다사635413,0,635,413,False,54159
18551,다사635438,0,635,438,False,54160
18552,다사635446,0,635,446,False,54161
18553,다사634633,0,634,633,False,54162
18554,다사634638,1,634,638,False,54163
18555,다사632494,0,632,494,False,54194
18556,다사632529,0,632,529,False,54195
18557,다사632549,0,632,549,False,54196
18558,다사628398,0,628,398,False,54241
18559,다사629434,1,629,434,False,54228
18560,다사629461,0,629,461,False,54229
18561,다사628575,0,628,575,False,54231
18562,다사628613,1,628,613,False,54232
18563,다사628627,0,628,627,False,54233
18564,다사628477,1,628,477,False,54234
18565,다사628479,1,628,479,False,54235
18566,다사628489,1,628,489,False,54236
18567,다사628495,0,628,495,False,54237
18568,다사628507,0,628,507,False,54238
18569,다사628530,0,628,530,False,54239
18570,다사628566,0,628,566,False,54240
18571,다사627616,0,627,616,False,54242
18572,다사632553,0,632,553,False,54197
18573,다사627628,0,627,628,False,54243
18574,다사627634,1,627,634,False,54244
18575,다사627635,1,627,635,False,54245
18576,다사627484,0,627,484,False,54247
18577,다사627485,0,627,485,False,54248
18578,다사627503,0,627,503,False,54249
18579,다사627548,1,627,548,True,54250
18580,다사627564,0,627,564,False,54251
18581,다사627566,0,627,566,False,54252
18582,다사627572,1,627,572,False,54253
18583,다사627435,0,627,435,False,54254
18584,다사627436,0,627,436,False,54255
18585,다사629517,0,629,517,False,54227
18586,다사629497,0,629,497,False,54226
18587,다사629486,0,629,486,False,54225
18588,다사629481,1,629,481,False,54224
18589,다사632435,1,632,435,False,54198
18590,다사632450,1,632,450,False,54199
18591,다사631486,1,631,486,False,54200
18592,다사631491,1,631,491,False,54201
18593,다사631504,0,631,504,False,54202
18594,다사631512,0,631,512,False,54203
18595,다사631520,0,631,520,False,54204
18596,다사631530,0,631,530,False,54206
18597,다사631532,0,631,532,False,54207
18598,다사631540,0,631,540,False,54208
18599,다사631542,0,631,542,False,54209
18600,다사631583,1,631,583,False,54210
18601,다사631425,0,631,425,False,54211
18602,다사630606,0,630,606,False,54212
18603,다사630632,0,630,632,False,54213
18604,다사630489,1,630,489,False,54214
18605,다사630526,1,630,526,False,54215
18606,다사630553,0,630,553,False,54216
18607,다사630575,0,630,575,False,54217
18608,다사630427,0,630,427,False,54218
18609,다사629631,1,629,631,False,54219
18610,다사629632,1,629,632,False,54220
18611,다사629633,1,629,633,False,54221
18612,다사629476,0,629,476,False,54222
18613,다사629477,1,629,477,False,54223
18614,다사464485,0,464,485,False,54869
18615,다사465475,0,465,475,False,54870
18616,다사465463,1,465,463,False,54871
18617,다사577584,0,577,584,False,55526
18618,다사576532,0,576,532,False,55514
18619,다사576525,0,576,525,False,55515
18620,다사576507,0,576,507,False,55516
18621,다사576498,1,576,498,False,55517
18622,다사576493,0,576,493,False,55518
18623,다사577463,0,577,463,False,55519
18624,다사577450,1,577,450,False,55520
18625,다사577447,1,577,447,False,55521
18626,다사577427,0,577,427,False,55522
18627,다사577416,0,577,416,False,55523
18628,다사577401,0,577,401,False,55524
18629,다사577587,0,577,587,False,55525
18630,다사577554,0,577,554,False,55527
18631,다사576589,1,576,589,False,55511
18632,다사577528,0,577,528,False,55528
18633,다사577522,1,577,522,False,55529
18634,다사578469,1,578,469,False,55530
18635,다사578460,1,578,460,False,55531
18636,다사578431,0,578,431,False,55532
18637,다사578428,0,578,428,False,55533
18638,다사578611,1,578,611,False,55534
18639,다사578586,0,578,586,False,55535
18640,다사578581,0,578,581,False,55536
18641,다사578579,1,578,579,False,55537
18642,다사578570,1,578,570,False,55538
18643,다사578564,1,578,564,False,55539
18644,다사576576,1,576,576,False,55513
18645,다사576597,1,576,597,False,55510
18646,다사579455,2,579,455,False,55541
18647,다사575441,1,575,441,False,55495
18648,다사573501,1,573,501,False,55483
18649,다사573500,1,573,500,False,55484
18650,다사574464,0,574,464,False,55485
18651,다사574600,1,574,600,False,55486
18652,다사574577,1,574,577,False,55487
18653,다사574573,0,574,573,False,55488
18654,다사574518,0,574,518,False,55489
18655,다사574515,0,574,515,False,55490
18656,다사575472,0,575,472,False,55491
18657,다사575461,0,575,461,False,55492
18658,다사575451,2,575,451,False,55493
18659,다사575443,1,575,443,False,55494
18660,다사575620,0,575,620,False,55496
18661,다사576599,1,576,599,False,55509
18662,다사575583,1,575,583,False,55497
18663,다사575556,1,575,556,False,55498
18664,다사575554,1,575,554,False,55499
18665,다사575552,1,575,552,False,55500
18666,다사575545,1,575,545,False,55501
18667,다사575537,0,575,537,False,55502
18668,다사575525,0,575,525,False,55503
18669,다사575515,0,575,515,False,55504
18670,다사575513,0,575,513,False,55505
18671,다사575503,0,575,503,False,55506
18672,다사576444,0,576,444,False,55507
18673,다사576435,0,576,435,False,55508
18674,다사578505,1,578,505,False,55540
18675,다사579440,1,579,440,False,55542
18676,다사585521,0,585,521,False,55604
18677,다사583556,0,583,556,False,55588
18678,다사581470,1,581,470,False,55576
18679,다사582560,0,582,560,False,55577
18680,다사582533,1,582,533,False,55578
18681,다사582515,1,582,515,False,55579
18682,다사582507,1,582,507,False,55580
18683,다사582499,0,582,499,False,55581
18684,다사582481,0,582,481,False,55582
18685,다사583476,1,583,476,False,55583
18686,다사583454,2,583,454,False,55584
18687,다사583595,1,583,595,False,55585
18688,다사583580,0,583,580,False,55586
18689,다사583570,0,583,570,False,55587
18690,다사583528,1,583,528,False,55589
18691,다사581512,0,581,512,False,55574
18692,다사583524,0,583,524,False,55590
18693,다사583523,0,583,523,False,55591
18694,다사583506,0,583,506,False,55592
18695,다사584475,1,584,475,False,55593
18696,다사584447,1,584,447,False,55594
18697,다사584583,0,584,583,False,55595
18698,다사584573,1,584,573,False,55596
18699,다사584555,0,584,555,False,55597
18700,다사584531,1,584,531,False,55598
18701,다사584524,0,584,524,False,55599
18702,다사584516,1,584,516,False,55600
18703,다사585426,0,585,426,False,55601
18704,다사581502,0,581,502,False,55575
18705,다사581514,0,581,514,False,55573
18706,다사579428,0,579,428,False,55543
18707,다사580572,1,580,572,False,55557
18708,다사579411,0,579,411,False,55544
18709,다사579406,1,579,406,False,55545
18710,다사579579,0,579,579,False,55547
18711,다사579577,1,579,577,False,55548
18712,다사579559,0,579,559,False,55549
18713,다사579512,0,579,512,False,55550
18714,다사579500,0,579,500,False,55551
18715,다사580467,1,580,467,False,55552
18716,다사580452,1,580,452,False,55553
18717,다사580605,1,580,605,False,55554
18718,다사580588,1,580,588,False,55555
18719,다사580581,0,580,581,False,55556
18720,다사580571,0,580,571,False,55558
18721,다사581536,1,581,536,False,55572
18722,다사580569,0,580,569,False,55559
18723,다사580564,1,580,564,False,55560
18724,다사580551,0,580,551,False,55561
18725,다사580519,0,580,519,False,55563
18726,다사580514,0,580,514,False,55564
18727,다사581441,1,581,441,False,55565
18728,다사581438,0,581,438,False,55566
18729,다사581414,0,581,414,False,55567
18730,다사581413,0,581,413,False,55568
18731,다사581404,1,581,404,False,55569
18732,다사581403,0,581,403,False,55570
18733,다사581595,1,581,595,False,55571
18734,다사573519,0,573,519,False,55482
18735,다사573524,1,573,524,False,55481
18736,다사573528,0,573,528,False,55480
18737,다사566548,0,566,548,False,55404
18738,다사564559,0,564,559,False,55391
18739,다사564511,0,564,511,False,55392
18740,다사564485,0,564,485,False,55393
18741,다사565448,1,565,448,False,55394
18742,다사565446,0,565,446,False,55395
18743,다사565429,0,565,429,False,55396
18744,다사565574,0,565,574,False,55397
18745,다사565571,0,565,571,False,55398
18746,다사565551,0,565,551,False,55399
18747,다사566451,1,566,451,False,55401
18748,다사566449,1,566,449,False,55402
18749,다사566563,1,566,563,False,55403
18750,다사566546,0,566,546,False,55405
18751,다사564439,0,564,439,False,55389
18752,다사566503,1,566,503,False,55406
18753,다사567437,1,567,437,False,55407
18754,다사567401,0,567,401,False,55408
18755,다사567580,0,567,580,False,55409
18756,다사567575,0,567,575,False,55410
18757,다사567569,1,567,569,False,55411
18758,다사567559,0,567,559,False,55412
18759,다사567535,0,567,535,False,55413
18760,다사567523,1,567,523,False,55414
18761,다사567521,0,567,521,False,55415
18762,다사567518,0,567,518,False,55416
18763,다사567513,1,567,513,False,55417
18764,다사564577,0,564,577,False,55390
18765,다사563486,0,563,486,False,55388
18766,다사573534,0,573,534,False,55479
18767,다사562573,0,562,573,False,55373
18768,다사561435,0,561,435,False,55361
18769,다사561428,0,561,428,False,55362
18770,다사561576,1,561,576,False,55363
18771,다사561552,0,561,552,False,55364
18772,다사561534,1,561,534,False,55365
18773,다사561527,1,561,527,False,55366
18774,다사561495,1,561,495,False,55367
18775,다사562457,0,562,457,False,55368
18776,다사562454,0,562,454,False,55369
18777,다사562445,0,562,445,False,55370
18778,다사562432,0,562,432,False,55371
18779,다사562425,1,562,425,False,55372
18780,다사562557,0,562,557,False,55374
18781,다사563534,0,563,534,False,55387
18782,다사562553,0,562,553,False,55375
18783,다사562535,1,562,535,False,55376
18784,다사562494,1,562,494,False,55377
18785,다사562476,1,562,476,False,55378
18786,다사563458,0,563,458,False,55379
18787,다사563445,0,563,445,False,55380
18788,다사563437,0,563,437,False,55381
18789,다사563432,0,563,432,False,55382
18790,다사563426,1,563,426,False,55383
18791,다사563571,0,563,571,False,55384
18792,다사563565,1,563,565,False,55385
18793,다사563553,0,563,553,False,55386
18794,다사567506,1,567,506,False,55418
18795,다사567503,1,567,503,False,55419
18796,다사567491,0,567,491,False,55420
18797,다사572403,0,572,403,False,55464
18798,다사570598,1,570,598,False,55452
18799,다사570580,0,570,580,False,55453
18800,다사570562,1,570,562,False,55454
18801,다사570536,0,570,536,False,55455
18802,다사571458,1,571,458,False,55456
18803,다사571446,0,571,446,False,55457
18804,다사571425,1,571,425,False,55458
18805,다사571397,0,571,397,False,55459
18806,다사571533,0,571,533,False,55460
18807,다사571496,0,571,496,False,55461
18808,다사571491,0,571,491,False,55462
18809,다사572454,0,572,454,False,55463
18810,다사572616,2,572,616,False,55465
18811,다사567489,0,567,489,False,55421
18812,다사572576,0,572,576,False,55467
18813,다사572573,0,572,573,False,55468
18814,다사572562,0,572,562,False,55469
18815,다사572544,1,572,544,False,55470
18816,다사572520,0,572,520,False,55471
18817,다사572498,0,572,498,False,55472
18818,다사573447,0,573,447,False,55473
18819,다사573442,0,573,442,False,55474
18820,다사573438,1,573,438,False,55475
18821,다사573429,1,573,429,False,55476
18822,다사573595,0,573,595,False,55477
18823,다사573553,0,573,553,False,55478
18824,다사570429,1,570,429,False,55451
18825,다사570442,0,570,442,False,55450
18826,다사570449,0,570,449,False,55449
18827,다사570467,0,570,467,False,55448
18828,다사567485,1,567,485,False,55422
18829,다사567481,0,567,481,False,55423
18830,다사568466,0,568,466,False,55424
18831,다사568461,0,568,461,False,55425
18832,다사568449,1,568,449,False,55426
18833,다사568399,0,568,399,False,55427
18834,다사568601,0,568,601,False,55428
18835,다사568596,0,568,596,False,55429
18836,다사568581,0,568,581,False,55430
18837,다사568555,0,568,555,False,55431
18838,다사568531,0,568,531,False,55433
18839,다사568494,0,568,494,False,55434
18840,다사568481,0,568,481,False,55435
18841,다사569460,0,569,460,False,55436
18842,다사569452,0,569,452,False,55437
18843,다사569443,0,569,443,False,55438
18844,다사569432,1,569,432,False,55439
18845,다사569426,1,569,426,False,55440
18846,다사569422,0,569,422,False,55441
18847,다사569400,0,569,400,False,55442
18848,다사569576,0,569,576,False,55443
18849,다사569572,0,569,572,False,55444
18850,다사569531,0,569,531,False,55445
18851,다사569495,0,569,495,False,55446
18852,다사569486,1,569,486,False,55447
18853,다사585557,0,585,557,False,55603
18854,다사585513,1,585,513,False,55605
18855,다사561458,0,561,458,False,55359
18856,다사516456,0,516,456,False,55778
18857,다사519496,1,519,496,False,55766
18858,다사519498,1,519,498,False,55767
18859,다사519513,0,519,513,False,55768
18860,다사518553,0,518,553,False,55769
18861,다사518426,0,518,426,False,55770
18862,다사518490,0,518,490,False,55771
18863,다사517560,0,517,560,False,55772
18864,다사517431,1,517,431,False,55773
18865,다사517459,0,517,459,False,55774
18866,다사517534,0,517,534,False,55775
18867,다사517542,0,517,542,False,55776
18868,다사516579,0,516,579,False,55777
18869,다사516478,1,516,478,False,55779
18870,다사519476,1,519,476,False,55764
18871,다사516511,0,516,511,False,55780
18872,다사516526,1,516,526,False,55781
18873,다사516540,0,516,540,False,55782
18874,다사516424,1,516,424,False,55783
18875,다사515437,0,515,437,False,55784
18876,다사515461,0,515,461,False,55785
18877,다사515496,0,515,496,False,55786
18878,다사515520,1,515,520,False,55787
18879,다사515521,0,515,521,False,55788
18880,다사515541,0,515,541,False,55789
18881,다사514448,0,514,448,False,55790
18882,다사514451,0,514,451,False,55791
18883,다사519486,1,519,486,False,55765
18884,다사519473,0,519,473,False,55763
18885,다사514548,0,514,548,False,55793
18886,다사521416,0,521,416,False,55747
18887,다사523512,0,523,512,False,55735
18888,다사523513,0,523,513,False,55736
18889,다사522559,1,522,559,False,55737
18890,다사522423,1,522,423,False,55738
18891,다사522430,1,522,430,False,55739
18892,다사522431,1,522,431,False,55740
18893,다사522439,1,522,439,False,55741
18894,다사522473,0,522,473,False,55742
18895,다사521529,0,521,529,False,55743
18896,다사521557,1,521,557,False,55744
18897,다사521558,1,521,558,False,55745
18898,다사521567,0,521,567,False,55746
18899,다사521443,0,521,443,False,55748
18900,다사519426,0,519,426,False,55761
18901,다사521486,1,521,486,False,55749
18902,다사521489,0,521,489,False,55750
18903,다사521491,0,521,491,False,55751
18904,다사521516,0,521,516,False,55752
18905,다사521518,0,521,518,False,55753
18906,다사520525,1,520,525,False,55754
18907,다사520415,0,520,415,False,55755
18908,다사520429,1,520,429,False,55756
18909,다사520474,0,520,474,False,55757
18910,다사520502,0,520,502,False,55758
18911,다사520518,0,520,518,False,55759
18912,다사519564,0,519,564,False,55760
18913,다사514501,0,514,501,False,55792
18914,다사514558,0,514,558,False,55794
18915,다사585477,1,585,477,False,55606
18916,다사507457,1,507,457,False,55839
18917,다사510559,0,510,559,False,55826
18918,다사510420,0,510,420,False,55827
18919,다사510425,1,510,425,False,55828
18920,다사509456,0,509,456,False,55829
18921,다사509487,1,509,487,False,55830
18922,다사509500,1,509,500,False,55832
18923,다사509521,1,509,521,False,55833
18924,다사509544,1,509,544,False,55834
18925,다사508443,1,508,443,False,55835
18926,다사508489,0,508,489,False,55836
18927,다사508503,0,508,503,False,55837
18928,다사508549,0,508,549,False,55838
18929,다사507459,1,507,459,False,55840
18930,다사510520,1,510,520,False,55824
18931,다사507500,0,507,500,False,55841
18932,다사507546,1,507,546,False,55842
18933,다사507551,0,507,551,False,55843
18934,다사507425,1,507,425,False,55844
18935,다사506606,0,506,606,False,55845
18936,다사505568,0,505,568,False,55846
18937,다사505599,0,505,599,False,55847
18938,다사505469,1,505,469,False,55848
18939,다사505512,0,505,512,False,55849
18940,다사505530,0,505,530,False,55850
18941,다사505423,0,505,423,False,55851
18942,다사505431,1,505,431,False,55852
18943,다사510543,1,510,543,False,55825
18944,다사510505,0,510,505,False,55823
18945,다사513432,1,513,432,False,55795
18946,다사512506,0,512,506,False,55808
18947,다사513447,0,513,447,False,55796
18948,다사513462,1,513,462,False,55797
18949,다사513496,0,513,496,False,55798
18950,다사513513,0,513,513,False,55799
18951,다사513536,0,513,536,False,55800
18952,다사513541,0,513,541,False,55801
18953,다사513544,0,513,544,False,55802
18954,다사513545,0,513,545,False,55803
18955,다사513552,0,513,552,False,55804
18956,다사512442,0,512,442,False,55805
18957,다사512483,1,512,483,False,55806
18958,다사512500,0,512,500,False,55807
18959,다사512513,1,512,513,False,55809
18960,다사510459,1,510,459,False,55822
18961,다사512542,0,512,542,False,55810
18962,다사512550,0,512,550,False,55811
18963,다사512553,0,512,553,False,55812
18964,다사512424,1,512,424,False,55813
18965,다사511456,0,511,456,False,55814
18966,다사511459,1,511,459,False,55815
18967,다사511505,0,511,505,False,55816
18968,다사511511,1,511,511,False,55817
18969,다사511523,1,511,523,False,55818
18970,다사511526,0,511,526,False,55819
18971,다사510438,0,510,438,False,55820
18972,다사510450,0,510,450,False,55821
18973,다사523450,0,523,450,False,55734
18974,다사523449,0,523,449,False,55733
18975,다사523573,0,523,573,False,55732
18976,다사590599,0,590,599,False,55652
18977,다사589407,0,589,407,False,55640
18978,다사589598,0,589,598,False,55641
18979,다사589594,0,589,594,False,55642
18980,다사589564,1,589,564,False,55643
18981,다사589514,1,589,514,False,55644
18982,다사589510,0,589,510,False,55645
18983,다사589477,1,589,477,False,55646
18984,다사590471,0,590,471,False,55647
18985,다사590460,1,590,460,False,55648
18986,다사590446,1,590,446,False,55649
18987,다사590443,1,590,443,False,55650
18988,다사590428,1,590,428,False,55651
18989,다사590598,0,590,598,False,55653
18990,다사589442,1,589,442,False,55638
18991,다사590565,1,590,565,False,55654
18992,다사590541,1,590,541,False,55655
18993,다사590519,1,590,519,False,55656
18994,다사591477,1,591,477,False,55657
18995,다사591473,1,591,473,False,55658
18996,다사591444,1,591,444,False,55660
18997,다사591442,1,591,442,False,55661
18998,다사591607,1,591,607,False,55662
18999,다사591590,0,591,590,False,55663
19000,다사591553,1,591,553,False,55664
19001,다사591538,0,591,538,False,55665
19002,다사592467,1,592,467,False,55666
19003,다사589408,0,589,408,False,55639
19004,다사588538,0,588,538,False,55637
19005,다사523572,0,523,572,False,55731
19006,다사587524,0,587,524,False,55620
19007,다사586547,1,586,547,False,55608
19008,다사586518,1,586,518,False,55609
19009,다사587459,1,587,459,False,55610
19010,다사587457,1,587,457,False,55611
19011,다사587438,1,587,438,False,55612
19012,다사587581,0,587,581,False,55613
19013,다사587572,0,587,572,False,55614
19014,다사587571,0,587,571,False,55615
19015,다사587564,1,587,564,False,55616
19016,다사587547,1,587,547,False,55617
19017,다사587527,0,587,527,False,55618
19018,다사587525,0,587,525,False,55619
19019,다사587501,0,587,501,False,55621
19020,다사588571,0,588,571,False,55634
19021,다사587482,0,587,482,False,55622
19022,다사587481,0,587,481,False,55623
19023,다사587472,0,587,472,False,55624
19024,다사588457,1,588,457,False,55625
19025,다사588448,1,588,448,False,55626
19026,다사588444,1,588,444,False,55627
19027,다사588434,1,588,434,False,55628
19028,다사588410,0,588,410,False,55629
19029,다사588586,0,588,586,False,55630
19030,다사588583,0,588,583,False,55631
19031,다사588581,0,588,581,False,55632
19032,다사588578,1,588,578,False,55633
19033,다사592462,1,592,462,False,55667
19034,다사592452,1,592,452,False,55668
19035,다사592434,1,592,434,False,55669
19036,다사525506,1,525,506,False,55716
19037,다사594518,0,594,518,False,55704
19038,다사595428,1,595,428,False,55705
19039,다사595420,0,595,420,False,55706
19040,다사595412,0,595,412,False,55707
19041,다사595547,0,595,547,False,55708
19042,다사595539,1,595,539,False,55709
19043,다사595501,0,595,501,False,55710
19044,다사595493,0,595,493,False,55711
19045,다사525564,0,525,564,False,55712
19046,다사525571,0,525,571,False,55713
19047,다사525420,1,525,420,False,55714
19048,다사525486,1,525,486,False,55715
19049,다사525508,0,525,508,False,55717
19050,다사592427,1,592,427,False,55670
19051,다사525514,0,525,514,False,55718
19052,다사525516,1,525,516,False,55719
19053,다사524523,0,524,523,False,55720
19054,다사524528,1,524,528,False,55721
19055,다사524550,0,524,550,False,55723
19056,다사524557,1,524,557,False,55724
19057,다사524558,1,524,558,False,55725
19058,다사524450,0,524,450,False,55726
19059,다사524493,0,524,493,False,55727
19060,다사524503,0,524,503,False,55728
19061,다사523530,1,523,530,False,55729
19062,다사523532,0,523,532,False,55730
19063,다사594522,0,594,522,False,55703
19064,다사594559,0,594,559,False,55702
19065,다사594563,1,594,563,False,55701
19066,다사594414,1,594,414,False,55700
19067,다사592600,0,592,600,False,55671
19068,다사592591,0,592,591,False,55672
19069,다사592531,1,592,531,False,55675
19070,다사592529,1,592,529,False,55676
19071,다사592514,1,592,514,False,55677
19072,다사593471,1,593,471,False,55678
19073,다사593468,1,593,468,False,55679
19074,다사593466,1,593,466,False,55680
19075,다사593446,1,593,446,False,55682
19076,다사593436,1,593,436,False,55684
19077,다사593430,1,593,430,False,55685
19078,다사593418,0,593,418,False,55686
19079,다사593602,1,593,602,False,55687
19080,다사593589,0,593,589,False,55688
19081,다사593563,1,593,563,False,55689
19082,다사593560,1,593,560,False,55690
19083,다사593558,0,593,558,False,55691
19084,다사593552,0,593,552,False,55692
19085,다사593509,0,593,509,False,55693
19086,다사593498,0,593,498,True,55694
19087,다사594464,1,594,464,False,55695
