,address_name,lat,lon,보안등개수
0,서울 마포구 만리재로18길 1-7,37.5511167653849,126.962424206098,1
0,서울 마포구 만리재로14길 22,37.5500254339909,126.961454702268,1
0,서울 마포구 만리재로12가길 9,37.549648517328,126.961642296916,1
0,서울 마포구 만리재로12가길 7-1,37.5497486741432,126.961537115551,1
0,서울 마포구 만리재로12가길 7-10,37.5499509354633,126.961497743347,1
0,서울 마포구 만리재로12가길 7,37.5496873101478,126.961518701247,1
0,서울 마포구 만리재로12가길 3-11,37.5499240077995,126.961259544873,1
0,서울 마포구 만리재로14길 21-7,37.5503172073071,126.961824490344,1
0,서울 마포구 만리재로14길 21-7,37.5503172073071,126.961824490344,1
0,서울 마포구 만리재로16길 20-8,37.5501811278538,126.96229600676,1
0,서울 마포구 만리재로16길 10-6,37.5504248400517,126.961990449614,1
0,서울 마포구 만리재로12길 9-1,37.549797855966,126.961222831602,1
0,서울 마포구 만리재로18길 17,37.5505573313255,126.962695066755,1
0,서울 마포구 마포대로11길 44-7,37.5493731343309,126.952158488778,1
0,서울 마포구 마포대로11길 44-5,37.5493575114946,126.952070796555,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 만리재로14길 27,37.5499888033177,126.961855212415,1
0,서울 마포구 만리재로14길 27,37.5499888033177,126.961855212415,1
0,서울 마포구 만리재로14길 27,37.5499888033177,126.961855212415,1
0,서울 마포구 만리재로14길 27,37.5499888033177,126.961855212415,1
0,서울 마포구 마포대로11길 17,37.5487653674678,126.953174177864,1
0,서울 마포구 만리재로14길 15,37.5504470126919,126.961459464462,1
0,서울 마포구 만리재로16길 10-3,37.5504149767719,126.962138928078,1
0,서울 마포구 만리재로14길 2,37.5501963116712,126.961052990223,1
0,서울 마포구 만리재로16길 2-10,37.5504831762141,126.961562200429,1
0,서울 마포구 만리재로14길 2,37.5501963116712,126.961052990223,1
0,서울 마포구 만리재로14길 2,37.5501963116712,126.961052990223,1
0,서울 마포구 만리재로10안길 24,37.5488929555178,126.961413528129,1
0,서울 마포구 만리재로10안길 14,37.5490134797939,126.961049758112,1
0,서울 마포구 만리재로10안길 7,37.5492134693465,126.960680965974,1
0,서울 마포구 만리재로10길 27,37.5483171045499,126.960797428448,1
0,서울 마포구 효창목5길 14,37.547944302044,126.960890190211,1
0,서울 마포구 효창목5길 17,37.5481449329947,126.961097964552,1
0,서울 마포구 효창원로93길 42,37.5476436334648,126.961698660272,1
0,서울 마포구 효창목5길 30,37.5480358210049,126.961645612881,1
0,서울 마포구 효창목5길 32,37.5478989169039,126.961515320473,1
0,서울 마포구 효창목5길 27,37.5482993615388,126.96164072502,1
0,서울 마포구 효창목5길 18,37.5479647568213,126.961169576596,1
0,서울 마포구 효창목5길 18,37.5479647568213,126.961169576596,1
0,서울 마포구 효창목5길 17,37.5481449329947,126.961097964552,1
0,서울 마포구 효창목5길 16-5,37.5477662639645,126.961160966107,1
0,서울 마포구 효창목5길 17,37.5481449329947,126.961097964552,1
0,서울 마포구 효창목5안길 10,37.5484583856103,126.961083316814,1
0,서울 마포구 효창목5안길 10,37.5484583856103,126.961083316814,1
0,서울 마포구 효창원로95길 42,37.5484532968629,126.961226017721,1
0,서울 마포구 효창목5길 20-2,37.5477757682582,126.961294378883,1
0,서울 마포구 효창목5안길 18-5,37.5487426847929,126.961462039448,1
0,서울 마포구 효창목5안길 18-4,37.5487205615582,126.961312901766,1
0,서울 마포구 효창목5안길 17,37.548906980473,126.961045852808,1
0,서울 마포구 효창목5안길 15,37.5488128152673,126.961012971286,1
0,서울 마포구 만리재로10안길 19,37.5490748372223,126.96132211125,1
0,서울 마포구 만리재로12나길 4,37.5492419531358,126.961263179634,1
0,서울 마포구 만리재로10안길 9,37.5492092918809,126.960853203655,1
0,서울 마포구 만리재로12길 12,37.5496403571155,126.9609363805,1
0,서울 마포구 만리재로10길 1-8,37.5493885383412,126.96069592485,1
0,서울 마포구 만리재로10안길 9,37.5492092918809,126.960853203655,1
0,서울 마포구 만리재로12나길 10,37.549217453731,126.961562624077,1
0,서울 마포구 만리재로10안길 21-5,37.5491398620661,126.961514456136,1
0,서울 마포구 만리재로12가길 8-2,37.5494741335719,126.961517679198,1
0,서울 마포구 만리재로12나길 3-5,37.5495220976362,126.96133659151,1
0,서울 마포구 만리재로 112-24,37.5497027749792,126.96087195723,1
0,서울 마포구 만리재로 112-16,37.5496705533069,126.96070324563,1
0,서울 마포구 만리재로 112-24,37.5497027749792,126.96087195723,1
0,서울 마포구 만리재로 106-1,37.5495265635263,126.960672540508,1
0,서울 마포구 만리재로10길 13,37.548861861954,126.960567760947,1
0,서울 마포구 만리재로12길 36,37.5488005354772,126.96066228461,1
0,서울 마포구 만리재로10안길 21-2,37.5489416298956,126.961753333074,1
0,서울 마포구 만리재로10안길 20,37.5489300276341,126.961263793711,1
0,서울 마포구 효창목5안길 16,37.5486552915805,126.961198074971,1
0,서울 마포구 만리재로12길 29,37.5489348704805,126.960921924256,1
0,서울 마포구 효창목5안길 3-3,37.5482362992503,126.960840472498,1
0,서울 마포구 효창목5안길 16,37.5486552915805,126.961198074971,1
0,서울 마포구 만리재로10길 1-6,37.5493057026084,126.960594007523,1
0,서울 마포구 마포대로7길 12,37.5471966815362,126.952380317161,1
0,서울 마포구 마포대로7길 12,37.5471966815362,126.952380317161,1
0,서울 마포구 효창목길 26-4,37.5476624784122,126.960376018067,1
0,서울 마포구 효창목길 26-4,37.5476624784122,126.960376018067,1
0,서울 마포구 효창목길 22,37.5478389627191,126.960312440851,1
0,서울 마포구 효창목길 20,37.5478447338176,126.960059181556,1
0,서울 마포구 효창목길 16-16,37.5475811322112,126.960149851371,1
0,서울 마포구 효창목길 12-7,37.5474808960085,126.959751124288,1
0,서울 마포구 효창목4길 5,37.5473681911403,126.959517054496,1
0,서울 마포구 효창목4길 15,37.5473475342293,126.959975141819,1
0,서울 마포구 효창목4길 15-4,37.5475011143254,126.960122622086,1
0,서울 마포구 효창목4길 19,37.5473723124612,126.960244112606,1
0,서울 마포구 효창목4길 22-10,37.5471887640112,126.960199624706,1
0,서울 마포구 임정로25길 18,37.5469385076829,126.960054686017,1
0,서울 마포구 임정로25길 15,37.5468438330813,126.959849124192,1
0,서울 마포구 임정로25길 14-1,37.5468665929339,126.960277197694,1
0,서울 마포구 임정로25길 8,37.5465427995132,126.960085902978,1
0,서울 마포구 임정로 79,37.5461426943985,126.959639702933,1
0,서울 마포구 효창목4길 22-28,37.5470528795253,126.960426470914,1
0,서울 마포구 효창목4길 22-5,37.5470057133416,126.960564438606,1
0,서울 마포구 임정로25길 22,37.5471258318598,126.96007393655,1
0,서울 마포구 임정로 77-6,37.5463323166571,126.959528591161,1
0,서울 마포구 임정로 77,37.5461093078063,126.959494763955,1
0,서울 마포구 효창목2길 26,37.5462099082059,126.959113815033,1
0,서울 마포구 효창목2길 24,37.5462440756163,126.958910562024,1
0,서울 마포구 효창목2길 21,37.5463924229399,126.959294544487,1
0,서울 마포구 효창목2길 19-2,37.5463954409463,126.959424450142,1
0,서울 마포구 효창목2길 17,37.5465204606405,126.959311222525,1
0,서울 마포구 효창목2길 15-7,37.5466451424288,126.959525479877,1
0,서울 마포구 임정로25길 7,37.5465312805728,126.959860947296,1
0,서울 마포구 임정로25길 11,37.546651290417,126.959851490664,1
0,서울 마포구 효창목2길 11-3,37.5468684985447,126.959521059019,1
0,서울 마포구 효창목2길 13,37.546767229494,126.959268426991,1
0,서울 마포구 효창목길 6,37.5470228646857,126.95881179798,1
0,서울 마포구 효창목2길 7,37.5469916645683,126.959257554619,1
0,서울 마포구 효창목2길 9,37.5469937676767,126.959346950324,1
0,서울 마포구 효창목4길 22,37.5471826018181,126.960362240131,1
0,서울 마포구 임정로 73-1,37.5460165976692,126.959240658796,1
0,서울 마포구 만리재로10길 6,37.5490740000893,126.960159241345,1
0,서울 마포구 만리재로10길 6-4,37.5490090959397,126.960063765798,1
0,서울 마포구 만리재로 98-7,37.5488460477564,126.960160154817,1
0,서울 마포구 만리재로 98-11,37.5487494149164,126.960291701915,1
0,서울 마포구 만리재로8길 7-8,37.5485766707111,126.960492431486,1
0,서울 마포구 만리재로 98-11,37.5487494149164,126.960291701915,1
0,서울 마포구 만리재로8길 7-10,37.5486213862216,126.960570150887,1
0,서울 마포구 만리재로8길 15-3,37.5485289721388,126.960385744054,1
0,서울 마포구 만리재로8길 17,37.5484348575233,126.960504388422,1
0,서울 마포구 만리재로10길 28,37.5482674084865,126.960644006131,1
0,서울 마포구 만리재로8길 22,37.5482289740237,126.960488541149,1
0,서울 마포구 효창목5길 7,37.5481157314505,126.960527302418,1
0,서울 마포구 만리재로8길 11,37.5484855163446,126.960303384515,1
0,서울 마포구 만리재로8길 12-5,37.5482507620293,126.960172240543,1
0,서울 마포구 효창목5길 1,37.5480760561218,126.960165543765,1
0,서울 마포구 효창목길 17-5,37.5481638140451,126.959901263003,1
0,서울 마포구 만리재로8길 7,37.548681601214,126.960117806171,1
0,서울 마포구 만리재로 96,37.5487763331336,126.959960798249,1
0,서울 마포구 만리재로6길 3-13,37.5484668964118,126.959861267341,1
0,서울 마포구 만리재로6길 3-4,37.5481494535781,126.959535756412,1
0,서울 마포구 만리재로6길 3-4,37.5481494535781,126.959535756412,1
0,서울 마포구 만리재로 88,37.548117167625,126.959186215618,1
0,서울 마포구 만리재로 86,37.5479984667132,126.959072439277,1
0,서울 마포구 만리재로6길 9,37.5479460501159,126.959658647145,1
0,서울 마포구 효창목길 15,37.5478199463387,126.959500741205,1
0,서울 마포구 만리재로 84-8,37.5477729585717,126.959106624259,1
0,서울 마포구 만리재로 80-6,37.5476757534301,126.958883522685,1
0,서울 마포구 만리재로 80-4,37.5477226629912,126.958790364863,1
0,서울 마포구 만리재로 80,37.5476203001082,126.958763375613,1
0,서울 마포구 효창목길 9-1,37.547572778337,126.959169311894,1
0,서울 마포구 만리재로 78-10,37.5474001658217,126.958963792174,1
0,서울 마포구 만리재로10길 4,37.5491702330928,126.96017808849,1
0,서울 마포구 만리재로10길 4,37.5491702330928,126.96017808849,1
0,서울 마포구 효창목길 3-1,37.5474092831475,126.958754665282,1
0,서울 마포구 만리재로10길 11,37.5489431871477,126.960463155015,1
0,서울 마포구 만리재로6길 3-22,37.548308771636,126.959862710082,1
0,서울 마포구 만리재로 78-9,37.5474585900411,126.959077600386,1
0,서울 마포구 만리재옛10길 20,37.549326858012,126.959475821941,1
0,서울 마포구 만리재옛10길 24,37.5491944632395,126.959364992999,1
0,서울 마포구 만리재옛12안길 8,37.5495254121901,126.959663341016,1
0,서울 마포구 만리재옛12길 8,37.5498484449937,126.959736158287,1
0,서울 마포구 만리재옛12길 13,37.5499790966181,126.960021490347,1
0,서울 마포구 만리재로 109,37.5498493929994,126.960140269589,1
0,서울 마포구 만리재옛12길 17,37.5500631671864,126.960043399494,1
0,서울 마포구 만리재로 109,37.5498493929994,126.960140269589,1
0,서울 마포구 만리재옛길 84,37.5501741666078,126.96003281586,1
0,서울 마포구 만리재옛길 88-3,37.5505000334083,126.960496056099,1
0,서울 마포구 만리재옛길 88-7,37.5505224388653,126.960677901883,1
0,서울 마포구 만리재옛길 96,37.5508330322654,126.961007731859,1
0,서울 마포구 만리재옛12길 6-6,37.5497052094457,126.959540460459,1
0,서울 마포구 만리재로 99,37.5491825491087,126.959566431171,1
0,서울 마포구 만리재옛10길 15-1,37.5494477235779,126.959597408106,1
0,서울 마포구 만리재옛10길 18-3,37.5493303403339,126.959383930805,1
0,서울 마포구 만리재옛10길 18-4,37.5492560654506,126.959289252848,1
0,서울 마포구 만리재옛길 13,37.5458033455121,126.954823056539,1
0,서울 마포구 만리재옛10길 8,37.5495156651599,126.959092318795,1
0,서울 마포구 만리재옛10길 8-9,37.5493384584152,126.959149110862,1
0,서울 마포구 만리재옛10길 5-4,37.549617002809,126.95928158768,1
0,서울 마포구 만리재옛10길 3,37.5497247892973,126.959099220716,1
0,서울 마포구 만리재옛10길 3,37.5497247892973,126.959099220716,1
0,서울 마포구 만리재옛길 74,37.5495796587045,126.958898093575,1
0,서울 마포구 만리재옛길 68-3,37.5494566550284,126.958590467405,1
0,서울 마포구 만리재옛길 70-9,37.5493268629353,126.958968280964,1
0,서울 마포구 만리재옛길 68-1,37.5494048894259,126.958453001522,1
0,서울 마포구 만리재옛길 68-5,37.549355147279,126.958689768512,1
0,서울 마포구 만리재로7길 18,37.5491906135332,126.958657154952,1
0,서울 마포구 만리재로7길 18-10,37.5491782997834,126.959001406252,1
0,서울 마포구 만리재로7길 18-13,37.5492061125182,126.959180303167,1
0,서울 마포구 만리재로7길 6-1,37.5490785048644,126.95936539544,1
0,서울 마포구 만리재옛길 68,37.5493343989484,126.958361038229,1
0,서울 마포구 만리재옛길 78-1,37.5499199747483,126.959445059446,1
0,서울 마포구 만리재로7길 18-16,37.5491268294329,126.959194152386,1
0,서울 마포구 만리재옛길 84,37.5501741666078,126.96003281586,1
0,서울 마포구 만리재옛길 84,37.5501741666078,126.96003281586,1
0,서울 마포구 만리재옛12안길 3,37.5497667347484,126.959766417232,1
0,서울 마포구 만리재옛10길 6,37.5495975467225,126.959036936602,1
0,서울 마포구 만리재옛길 72,37.5495826561246,126.958708994077,1
0,서울 마포구 마포대로16길 21,37.5504733237491,126.958029394594,1
0,서울 마포구 마포대로16나길 10-3,37.5509540885639,126.958261342782,1
0,서울 마포구 마포대로16나길 12,37.5508268373589,126.958175859972,1
0,서울 마포구 만리재옛길 65-8,37.5499112236339,126.958121712908,1
0,서울 마포구 마포대로20길 26,37.5515859066123,126.958883524929,1
0,서울 마포구 만리재로16안길 11,37.5498211633425,126.962814935735,1
0,서울 마포구 마포대로20길 26,37.5515859066123,126.958883524929,1
0,서울 마포구 만리재옛길 101-1,37.5514483147572,126.96152899943,1
0,서울 마포구 만리재옛6길 13-3,37.548055260758,126.958388116556,1
0,서울 마포구 만리재옛6길 15-18,37.5476960236993,126.958108241216,1
0,서울 마포구 마포대로14길 31-10,37.5475637075623,126.95796890038,1
0,서울 마포구 만리재옛6길 15-2,37.5478516900951,126.958034485725,1
0,서울 마포구 만리재옛9길 6,37.5495880198365,126.958332153362,1
0,서울 마포구 만리재옛길 54-6,37.5483012475996,126.957417045168,1
0,서울 마포구 만리재옛길 54-12,37.5480431112285,126.957666940891,1
0,서울 마포구 만리재옛길 54-15,37.5482219481995,126.957887393322,1
0,서울 마포구 만리재옛4길 9,37.5485929668159,126.9578519909,1
0,서울 마포구 만리재옛길 71,37.549688237961,126.958665593776,1
0,서울 마포구 만리재옛4길 19,37.5484589208848,126.958424217415,1
0,서울 마포구 만리재옛6길 14-1,37.5480989507366,126.958109373671,1
0,서울 마포구 만리재옛9길 13,37.5498801038131,126.958532066367,1
0,서울 마포구 만리재옛6길 13,37.5481078487732,126.958302197172,1
0,서울 마포구 만리재옛6길 16-1,37.548005040813,126.958036549834,1
0,서울 마포구 만리재옛6길 8,37.5485974513935,126.958302037601,1
0,서울 마포구 만리재옛6길 6,37.5486622434629,126.958076580629,1
0,서울 마포구 만리재옛길 67,37.5494711298547,126.958245874059,1
0,서울 마포구 만리재옛길 64,37.5491328334434,126.958072130002,1
0,서울 마포구 만리재옛8길 6,37.5489345509576,126.958149079086,1
0,서울 마포구 만리재옛8길 5-2,37.5491202141097,126.958311478474,1
0,서울 마포구 만리재옛8길 7-1,37.549003993666,126.958335194396,1
0,서울 마포구 만리재옛8길 8-2,37.5488391516616,126.958195529402,1
0,서울 마포구 만리재로7길 17-3,37.5490340388988,126.958454339,1
0,서울 마포구 만리재옛길 64-1,37.5491879910091,126.9581184963,1
0,서울 마포구 만리재로7길 17,37.5491063165971,126.958504430431,1
0,서울 마포구 만리재로7길 15-4,37.5490061317393,126.958522026329,1
0,서울 마포구 만리재옛8길 16,37.5487776284817,126.958493522642,1
0,서울 마포구 만리재옛8길 20,37.5486708615071,126.958754535964,1
0,서울 마포구 만리재옛4길 31,37.5487122659126,126.958893817009,1
0,서울 마포구 만리재옛4길 26,37.5484055382347,126.958814205742,1
0,서울 마포구 만리재옛4길 26,37.5484055382347,126.958814205742,1
0,서울 마포구 만리재옛4길 28,37.5484889165466,126.958917364367,1
0,서울 마포구 만리재옛4길 33,37.5487211355091,126.959008333277,1
0,서울 마포구 만리재옛4길 35,37.5487650391749,126.959080507387,1
0,서울 마포구 만리재로7길 15-11,37.5489138057815,126.958855004425,1
0,서울 마포구 만리재로7길 12,37.5490995452542,126.958980514094,1
0,서울 마포구 만리재옛6길 11,37.5482808573422,126.958349855379,1
0,서울 마포구 만리재옛4길 20-5,37.5483013159485,126.958623018383,1
0,서울 마포구 만리재로 83-2,37.5482482757381,126.958704751002,1
0,서울 마포구 만리재옛6길 15-8,37.5478022104261,126.957992756763,1
0,서울 마포구 만리재옛길 54-12,37.5480431112285,126.957666940891,1
0,서울 마포구 만리재옛4길 12,37.5483291062331,126.957969602237,1
0,서울 마포구 마포대로14가길 25,37.5507246889093,126.956498793825,1
0,서울 마포구 마포대로16길 6,37.5508057722406,126.956237332474,1
0,서울 마포구 마포대로16길 4,37.5509392885639,126.955963730897,1
0,서울 마포구 마포대로 186-6,37.550607750987,126.955802324859,1
0,서울 마포구 마포대로 186-9,37.5506998789388,126.956167231361,1
0,서울 마포구 마포대로14가길 21,37.5504096475545,126.956356953928,1
0,서울 마포구 마포대로 180-13,37.5501266246737,126.956061983837,1
0,서울 마포구 마포대로 180-7,37.550137962161,126.95578019553,1
0,서울 마포구 마포대로 180-7,37.550137962161,126.95578019553,1
0,서울 마포구 마포대로 180-13,37.5501266246737,126.956061983837,1
0,서울 마포구 마포대로14가길 14,37.5497590123902,126.95629147141,1
0,서울 마포구 마포대로14가길 10,37.5493770152538,126.956119232275,1
0,서울 마포구 마포대로14가길 8,37.549113852219,126.956169404937,1
0,서울 마포구 마포대로14가길 8-16,37.5489637582278,126.95669128994,1
0,서울 마포구 마포대로14가길 4-11,37.5487990006553,126.956787008252,1
0,서울 마포구 마포대로14가길 6,37.5490231519003,126.956008426192,1
0,서울 마포구 마포대로14길 9,37.5487143109739,126.955824378058,1
0,서울 마포구 마포대로14길 11,37.5486732062761,126.956014403174,1
0,서울 마포구 마포대로14가길 4-4,37.5488028837465,126.956078264239,1
0,서울 마포구 마포대로14길 4,37.5486318586119,126.955078795416,1
0,서울 마포구 마포대로14길 8,37.5486197913804,126.955332514163,1
0,서울 마포구 마포대로14길 19-1,37.5484878286457,126.956877039176,1
0,서울 마포구 마포대로14가길 4-5,37.5489125465729,126.956351715998,1
0,서울 마포구 마포대로14길 13,37.5485822673266,126.95618091934,1
0,서울 마포구 마포대로14가길 17,37.5500381913518,126.956182330325,1
0,서울 마포구 마포대로 180,37.5501896795951,126.955540593824,1
0,서울 마포구 마포대로14길 17,37.548476809091,126.956556568444,1
0,서울 마포구 마포대로14길 17,37.548476809091,126.956556568444,1
0,서울 마포구 마포대로14길 19-1,37.5484878286457,126.956877039176,1
0,서울 마포구 마포대로14가길 14-16,37.5495591458514,126.956959032029,1
0,서울 마포구 마포대로 173,37.5499015773045,126.954455626109,1
0,서울 마포구 마포대로 173,37.5499015773045,126.954455626109,1
0,서울 마포구 마포대로 173,37.5499015773045,126.954455626109,1
0,서울 마포구 마포대로 173,37.5499015773045,126.954455626109,1
0,서울 마포구 마포대로 173,37.5499015773045,126.954455626109,1
0,서울 마포구 마포대로 173,37.5499015773045,126.954455626109,1
0,서울 마포구 마포대로11길 25-7,37.5487005543146,126.952868904236,1
0,서울 마포구 마포대로11길 17,37.5487653674678,126.953174177864,1
0,서울 마포구 마포대로11길 37,37.5489415676415,126.951965141842,1
0,서울 마포구 마포대로11길 30,37.549221921217,126.952766388924,1
0,서울 마포구 마포대로11길 46,37.5493990876653,126.951726977083,1
0,서울 마포구 마포대로11길 44,37.5493403158047,126.951882162987,1
0,서울 마포구 마포대로11길 46,37.5493990876653,126.951726977083,1
0,서울 마포구 마포대로11길 44-9,37.5494462554584,126.952059989124,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 46,37.5493990876653,126.951726977083,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 44-19,37.5497866161199,126.952415108571,1
0,서울 마포구 마포대로 167,37.5502191511152,126.953688397494,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로 167,37.5502191511152,126.953688397494,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로 167,37.5502191511152,126.953688397494,1
0,서울 마포구 마포대로 167,37.5502191511152,126.953688397494,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 50,37.5515636897161,126.95117581343,1
0,서울 마포구 마포대로11길 30,37.549221921217,126.952766388924,1
