,격자고유구역,NUMPOINTS,x,y,visited,index
2384,다사545491,0,545,491,False,39522
2385,다사546448,0,546,448,False,39523
2386,다사546441,1,546,441,False,39524
2387,다사546411,0,546,411,False,39525
2388,다사547430,0,547,430,False,39526
2389,다사547429,0,547,429,False,39527
2390,다사547424,0,547,424,False,39528
2391,다사547539,0,547,539,False,39529
2392,다사547534,0,547,534,False,39530
2393,다사547508,0,547,508,False,39533
2394,다사550450,0,550,450,False,39546
2395,다사547494,0,547,494,False,39534
2396,다사548452,0,548,452,False,39535
2397,다사548553,0,548,553,False,39536
2398,다사548521,1,548,521,False,39537
2399,다사548489,0,548,489,False,39538
2400,다사549449,0,549,449,False,39539
2401,다사549429,0,549,429,False,39540
2402,다사549408,0,549,408,False,39541
2403,다사549535,0,549,535,False,39542
2404,다사549526,1,549,526,False,39543
2405,다사549495,0,549,495,False,39544
2406,다사550468,0,550,468,False,39545
2407,다사475424,0,475,424,False,39458
2408,다사475429,0,475,429,False,39456
2409,다사463457,0,463,457,False,39337
2410,다사467484,0,467,484,False,39380
2411,다사466405,1,466,405,False,39368
2412,다사466398,0,466,398,False,39369
2413,다사466480,0,466,480,False,39370
2414,다사467475,0,467,475,False,39371
2415,다사467466,0,467,466,False,39372
2416,다사467456,0,467,456,False,39373
2417,다사467446,1,467,446,True,39374
2418,다사467436,0,467,436,False,39375
2419,다사467399,0,467,399,False,39376
2420,다사467542,0,467,542,False,39377
2421,다사467539,0,467,539,False,39378
2422,다사467537,0,467,537,False,39379
2423,다사468443,1,468,443,False,39381
2424,다사466444,1,466,444,False,39366
2425,다사468442,0,468,442,False,39382
2426,다사468412,0,468,412,False,39384
2427,다사468401,0,468,401,False,39385
2428,다사468536,0,468,536,False,39386
2429,다사468528,0,468,528,False,39387
2430,다사468518,0,468,518,False,39388
2431,다사468478,0,468,478,False,39389
2432,다사469473,0,469,473,False,39390
2433,다사469462,1,469,462,False,39391
2434,다사469435,0,469,435,False,39392
2435,다사469434,0,469,434,False,39393
2436,다사469431,0,469,431,False,39394
2437,다사466417,0,466,417,False,39367
2438,다사466446,1,466,446,False,39365
2439,다사469391,0,469,391,False,39396
2440,다사465459,0,465,459,False,39350
2441,다사463437,1,463,437,False,39338
2442,다사463538,0,463,538,False,39339
2443,다사463477,0,463,477,False,39340
2444,다사464457,0,464,457,False,39341
2445,다사464448,0,464,448,False,39342
2446,다사464411,0,464,411,False,39343
2447,다사464404,0,464,404,True,39344
2448,다사464402,0,464,402,False,39345
2449,다사464401,0,464,401,False,39346
2450,다사464544,0,464,544,False,39347
2451,다사464543,0,464,543,False,39348
2452,다사464523,0,464,523,False,39349
2453,다사465457,0,465,457,False,39351
2454,다사466458,0,466,458,False,39364
2455,다사465452,0,465,452,False,39352
2456,다사465445,1,465,445,False,39353
2457,다사465419,0,465,419,False,39354
2458,다사465417,0,465,417,False,39355
2459,다사465413,0,465,413,False,39356
2460,다사465405,1,465,405,False,39357
2461,다사465401,0,465,401,False,39358
2462,다사465400,0,465,400,False,39359
2463,다사465399,0,465,399,False,39360
2464,다사465398,0,465,398,False,39361
2465,다사465537,0,465,537,False,39362
2466,다사465483,0,465,483,False,39363
2467,다사469400,0,469,400,False,39395
2468,다사469389,0,469,389,False,39397
2469,다사475466,1,475,466,False,39455
2470,다사473511,0,473,511,False,39441
2471,다사473477,0,473,477,False,39429
2472,다사473471,0,473,471,False,39430
2473,다사473457,0,473,457,False,39431
2474,다사473438,0,473,438,False,39432
2475,다사473422,0,473,422,False,39433
2476,다사473416,0,473,416,False,39434
2477,다사473404,0,473,404,False,39435
2478,다사473391,0,473,391,False,39436
2479,다사473531,0,473,531,False,39437
2480,다사473527,0,473,527,False,39438
2481,다사473522,0,473,522,False,39439
2482,다사473512,0,473,512,False,39440
2483,다사473503,0,473,503,False,39442
2484,다사472532,0,472,532,False,39427
2485,다사474474,0,474,474,False,39443
2486,다사474469,0,474,469,False,39444
2487,다사474466,1,474,466,False,39445
2488,다사474446,0,474,446,False,39446
2489,다사474440,0,474,440,False,39447
2490,다사474420,0,474,420,False,39448
2491,다사474556,0,474,556,False,39449
2492,다사474539,0,474,539,False,39450
2493,다사474521,0,474,521,False,39451
2494,다사474515,0,474,515,False,39452
2495,다사474508,1,474,508,False,39453
2496,다사474503,0,474,503,False,39454
2497,다사472519,0,472,519,False,39428
2498,다사472378,0,472,378,False,39426
2499,다사469535,0,469,535,False,39398
2500,다사471463,1,471,463,False,39411
2501,다사470444,0,470,444,False,39399
2502,다사470442,0,470,442,False,39400
2503,다사470435,0,470,435,False,39401
2504,다사470422,0,470,422,False,39402
2505,다사470420,0,470,420,False,39403
2506,다사470418,0,470,418,False,39404
2507,다사470401,0,470,401,False,39405
2508,다사470389,0,470,389,False,39406
2509,다사470517,0,470,517,False,39407
2510,다사470514,0,470,514,False,39408
2511,다사470512,0,470,512,False,39409
2512,다사471466,0,471,466,False,39410
2513,다사471440,0,471,440,False,39412
2514,다사472388,0,472,388,False,39425
2515,다사471429,0,471,429,False,39413
2516,다사471425,0,471,425,False,39414
2517,다사471418,0,471,418,False,39415
2518,다사471411,1,471,411,False,39416
2519,다사471390,0,471,390,False,39417
2520,다사471530,0,471,530,False,39418
2521,다사471520,0,471,520,False,39419
2522,다사471477,0,471,477,False,39420
2523,다사472473,0,472,473,False,39421
2524,다사472399,0,472,399,False,39422
2525,다사472394,0,472,394,False,39423
2526,다사472391,0,472,391,False,39424
2527,다사416437,0,416,437,False,39096
2528,다사416472,0,416,472,False,39095
2529,다사416476,0,416,476,False,39094
2530,다사620537,0,620,537,False,38775
2531,다사621503,0,621,503,False,38763
2532,다사621510,0,621,510,False,38764
2533,다사621433,0,621,433,False,38765
2534,다사620604,1,620,604,False,38766
2535,다사620617,1,620,617,False,38767
2536,다사620480,0,620,480,False,38768
2537,다사620481,1,620,481,False,38769
2538,다사620482,1,620,482,False,38770
2539,다사620485,1,620,485,False,38771
2540,다사620499,1,620,499,False,38772
2541,다사620504,0,620,504,False,38773
2542,다사620516,0,620,516,False,38774
2543,다사620538,1,620,538,False,38776
2544,다사621490,0,621,490,False,38760
2545,다사620548,1,620,548,False,38777
2546,다사620589,0,620,589,False,38778
2547,다사620395,0,620,395,False,38779
2548,다사619482,1,619,482,False,38780
2549,다사619490,0,619,490,False,38781
2550,다사619491,0,619,491,False,38782
2551,다사619498,1,619,498,False,38783
2552,다사619507,0,619,507,False,38784
2553,다사619512,0,619,512,False,38785
2554,다사619523,0,619,523,False,38786
2555,다사619527,0,619,527,False,38787
2556,다사619530,0,619,530,False,38788
2557,다사621496,1,621,496,False,38761
2558,다사621485,1,621,485,False,38759
2559,다사619595,0,619,595,False,38790
2560,다사622515,0,622,515,False,38743
2561,다사623509,0,623,509,False,38731
2562,다사623526,0,623,526,False,38732
2563,다사623536,0,623,536,False,38733
2564,다사623548,1,623,548,False,38734
2565,다사623567,0,623,567,False,38735
2566,다사623589,0,623,589,False,38736
2567,다사623439,0,623,439,False,38737
2568,다사623452,0,623,452,False,38738
2569,다사622625,0,622,625,False,38739
2570,다사622633,0,622,633,False,38740
2571,다사622481,1,622,481,False,38741
2572,다사622484,1,622,484,False,38742
2573,다사622518,0,622,518,False,38744
2574,다사621482,1,621,482,False,38758
2575,다사622529,1,622,529,False,38745
2576,다사622539,0,622,539,False,38746
2577,다사622602,0,622,602,False,38748
2578,다사622402,0,622,402,False,38749
2579,다사622436,0,622,436,False,38750
2580,다사622440,0,622,440,False,38751
2581,다사622453,0,622,453,False,38752
2582,다사621581,0,621,581,False,38753
2583,다사621596,0,621,596,False,38754
2584,다사621604,1,621,604,False,38755
2585,다사621622,0,621,622,False,38756
2586,다사621452,0,621,452,False,38757
2587,다사619593,0,619,593,False,38789
2588,다사619431,0,619,431,False,38791
2589,다사623614,0,623,614,False,38729
2590,다사614448,0,614,448,False,38835
2591,다사615501,0,615,501,False,38823
2592,다사615524,1,615,524,False,38824
2593,다사615533,0,615,533,False,38825
2594,다사615548,0,615,548,False,38826
2595,다사615394,1,615,394,False,38827
2596,다사615395,1,615,395,False,38828
2597,다사615444,0,615,444,False,38829
2598,다사614605,0,614,605,False,38830
2599,다사614490,0,614,490,False,38831
2600,다사614493,0,614,493,False,38832
2601,다사614542,0,614,542,False,38833
2602,다사614394,1,614,394,False,38834
2603,다사614450,0,614,450,False,38836
2604,다사615621,1,615,621,False,38821
2605,다사614455,0,614,455,False,38837
2606,다사614459,0,614,459,False,38838
2607,다사614464,0,614,464,False,38839
2608,다사614465,0,614,465,False,38840
2609,다사613588,0,613,588,False,38841
2610,다사613596,1,613,596,False,38842
2611,다사613607,0,613,607,False,38843
2612,다사613612,0,613,612,False,38844
2613,다사613624,0,613,624,False,38845
2614,다사613626,1,613,626,False,38846
2615,다사613650,0,613,650,False,38847
2616,다사613484,1,613,484,False,38848
2617,다사615623,0,615,623,False,38822
2618,다사615620,1,615,620,False,38820
2619,다사619439,0,619,439,False,38792
2620,다사617620,1,617,620,False,38805
2621,다사619447,0,619,447,False,38793
2622,다사618601,1,618,601,False,38794
2623,다사618631,0,618,631,False,38795
2624,다사618480,0,618,480,False,38796
2625,다사618488,0,618,488,False,38797
2626,다사618521,0,618,521,False,38798
2627,다사618533,0,618,533,False,38799
2628,다사618552,1,618,552,False,38800
2629,다사618558,0,618,558,False,38801
2630,다사618574,0,618,574,False,38802
2631,다사618374,0,618,374,True,38803
2632,다사618446,0,618,446,False,38804
2633,다사617483,0,617,483,False,38806
2634,다사615603,0,615,603,False,38819
2635,다사617519,0,617,519,False,38807
2636,다사617520,0,617,520,False,38808
2637,다사617548,0,617,548,False,38809
2638,다사617550,0,617,550,False,38810
2639,다사617559,0,617,559,False,38811
2640,다사617562,0,617,562,False,38812
2641,다사617597,0,617,597,True,38813
2642,다사616496,0,616,496,False,38814
2643,다사616521,1,616,521,False,38815
2644,다사616543,0,616,543,False,38816
2645,다사616439,0,616,439,False,38817
2646,다사616443,0,616,443,False,38818
2647,다사623486,0,623,486,False,38730
2648,다사624440,0,624,440,False,38728
2649,다사613524,1,613,524,False,38850
2650,다사631447,0,631,447,False,38651
2651,다사632543,0,632,543,False,38639
2652,다사632573,1,632,573,False,38640
2653,다사632586,0,632,586,False,38641
2654,다사632425,0,632,425,False,38642
2655,다사631597,0,631,597,False,38643
2656,다사631636,0,631,636,False,38644
2657,다사631495,0,631,495,False,38645
2658,다사631529,0,631,529,False,38646
2659,다사631552,0,631,552,False,38647
2660,다사631553,0,631,553,False,38648
2661,다사631572,1,631,572,False,38649
2662,다사631574,1,631,574,False,38650
2663,다사630611,0,630,611,False,38652
2664,다사632486,0,632,486,False,38637
2665,다사630477,0,630,477,False,38653
2666,다사630510,1,630,510,False,38654
2667,다사630521,1,630,521,False,38655
2668,다사630543,0,630,543,False,38656
2669,다사630559,0,630,559,False,38657
2670,다사630577,0,630,577,False,38658
2671,다사630589,0,630,589,False,38659
2672,다사630394,0,630,394,False,38660
2673,다사630434,0,630,434,True,38661
2674,다사629494,0,629,494,False,38662
2675,다사629496,0,629,496,False,38663
2676,다사629529,0,629,529,False,38664
2677,다사632515,1,632,515,False,38638
2678,다사632602,0,632,602,False,38636
2679,다사629545,0,629,545,False,38666
2680,다사633635,0,633,635,False,38621
2681,다사635437,0,635,437,False,38609
2682,다사635447,0,635,447,False,38610
2683,다사635459,0,635,459,False,38611
2684,다사635464,0,635,464,False,38612
2685,다사634602,0,634,602,False,38613
2686,다사634477,0,634,477,False,38614
2687,다사634483,0,634,483,False,38615
2688,다사634513,0,634,513,False,38616
2689,다사634544,0,634,544,False,38617
2690,다사634557,0,634,557,False,38618
2691,다사634407,0,634,407,False,38619
2692,다사634449,0,634,449,False,38620
2693,다사633477,0,633,477,False,38622
2694,다사633461,0,633,461,False,38635
2695,다사633485,0,633,485,False,38623
2696,다사633490,0,633,490,False,38624
2697,다사633510,0,633,510,False,38625
2698,다사633545,0,633,545,False,38626
2699,다사633548,0,633,548,False,38627
2700,다사633553,0,633,553,False,38628
2701,다사633576,0,633,576,False,38629
2702,다사633578,0,633,578,False,38630
2703,다사633592,0,633,592,False,38631
2704,다사633411,0,633,411,False,38632
2705,다사633426,0,633,426,False,38633
2706,다사633447,0,633,447,False,38634
2707,다사629531,0,629,531,False,38665
2708,다사629552,0,629,552,False,38667
2709,다사624432,0,624,432,False,38727
2710,다사626453,0,626,453,False,38711
2711,다사627459,0,627,459,False,38699
2712,다사626608,0,626,608,False,38700
2713,다사626631,1,626,631,False,38701
2714,다사626635,0,626,635,False,38702
2715,다사626488,1,626,488,False,38703
2716,다사626510,0,626,510,False,38704
2717,다사626515,0,626,515,False,38705
2718,다사626526,0,626,526,False,38706
2719,다사626543,0,626,543,False,38707
2720,다사626597,0,626,597,False,38708
2721,다사626439,0,626,439,False,38709
2722,다사626450,0,626,450,False,38710
2723,다사625615,1,625,615,False,38712
2724,다사627453,0,627,453,False,38697
2725,다사625627,0,625,627,False,38713
2726,다사625510,0,625,510,False,38714
2727,다사625525,0,625,525,False,38715
2728,다사625574,0,625,574,False,38716
2729,다사625575,0,625,575,False,38717
2730,다사624627,0,624,627,False,38718
2731,다사624628,0,624,628,False,38719
2732,다사624629,1,624,629,False,38720
2733,다사624489,0,624,489,False,38721
2734,다사624555,1,624,555,False,38723
2735,다사624576,0,624,576,False,38724
2736,다사624584,1,624,584,False,38726
2737,다사627455,0,627,455,False,38698
2738,다사627440,0,627,440,False,38696
2739,다사629568,0,629,568,False,38668
2740,다사628509,0,628,509,False,38681
2741,다사629571,1,629,571,False,38669
2742,다사629575,1,629,575,False,38670
2743,다사629449,0,629,449,False,38671
2744,다사628580,0,628,580,False,38672
2745,다사628584,0,628,584,False,38673
2746,다사628586,0,628,586,False,38674
2747,다사628597,0,628,597,False,38675
2748,다사628610,0,628,610,False,38676
2749,다사628624,0,628,624,False,38677
2750,다사628503,0,628,503,False,38678
2751,다사628504,0,628,504,False,38679
2752,다사628505,0,628,505,False,38680
2753,다사628511,1,628,511,False,38682
2754,다사627438,0,627,438,False,38695
2755,다사628537,1,628,537,False,38683
2756,다사628561,1,628,561,False,38684
2757,다사628568,0,628,568,False,38685
2758,다사627617,1,627,617,False,38686
2759,다사627618,0,627,618,False,38687
2760,다사627633,1,627,633,False,38688
2761,다사627480,0,627,480,False,38689
2762,다사627506,0,627,506,False,38690
2763,다사627560,0,627,560,False,38691
2764,다사627577,0,627,577,False,38692
2765,다사627581,0,627,581,False,38693
2766,다사627582,0,627,582,False,38694
2767,다사613493,0,613,493,False,38849
2768,다사613558,0,613,558,False,38851
2769,다사416483,0,416,483,False,39093
2770,다사599658,0,599,658,False,39018
2771,다사601612,0,601,612,False,39006
2772,다사601621,0,601,621,False,39007
2773,다사600618,0,600,618,False,39008
2774,다사600625,0,600,625,False,39009
2775,다사600630,0,600,630,False,39010
2776,다사600633,0,600,633,False,39011
2777,다사599541,1,599,541,False,39012
2778,다사599544,0,599,544,False,39013
2779,다사599585,1,599,585,False,39014
2780,다사599586,0,599,586,False,39015
2781,다사599616,0,599,616,False,39016
2782,다사599651,0,599,651,False,39017
2783,다사598528,1,598,528,False,39019
2784,다사598658,0,598,658,False,39004
2785,다사598535,0,598,535,False,39020
2786,다사598544,0,598,544,False,39022
2787,다사598548,0,598,548,False,39023
2788,다사598557,0,598,557,False,39024
2789,다사598570,0,598,570,False,39025
2790,다사598576,0,598,576,False,39026
2791,다사598580,0,598,580,False,39027
2792,다사598615,0,598,615,False,39028
2793,다사601531,1,601,531,False,39029
2794,다사601561,0,601,561,False,39030
2795,다사601584,1,601,584,False,39031
2796,다사600502,0,600,502,False,39032
2797,다사598659,0,598,659,False,39005
2798,다사598657,0,598,657,False,39003
2799,다사600545,0,600,545,False,39034
2800,다사603394,0,603,394,False,38988
2801,다사604576,1,604,576,False,38975
2802,다사604417,0,604,417,False,38976
2803,다사604423,1,604,423,False,38977
2804,다사604438,0,604,438,False,38978
2805,다사604448,0,604,448,False,38979
2806,다사603597,0,603,597,False,38980
2807,다사603617,1,603,617,False,38981
2808,다사603623,0,603,623,False,38982
2809,다사603629,0,603,629,False,38983
2810,다사603650,1,603,650,False,38984
2811,다사603547,1,603,547,False,38986
2812,다사603574,0,603,574,False,38987
2813,다사603395,0,603,395,False,38989
2814,다사602460,0,602,460,False,39002
2815,다사603444,0,603,444,False,38990
2816,다사603462,0,603,462,False,38991
2817,다사602627,0,602,627,False,38992
2818,다사602466,0,602,466,False,38993
2819,다사602486,1,602,486,True,38994
2820,다사602499,0,602,499,False,38995
2821,다사602549,1,602,549,False,38996
2822,다사602562,0,602,562,False,38997
2823,다사602575,0,602,575,False,38998
2824,다사602581,1,602,581,False,38999
2825,다사602587,0,602,587,False,39000
2826,다사602419,0,602,419,False,39001
2827,다사600522,0,600,522,False,39033
2828,다사600566,0,600,566,False,39035
2829,다사604545,1,604,545,False,38973
2830,다사415433,0,415,433,False,39079
2831,다사705498,0,705,498,False,39067
2832,다사705504,0,705,504,False,39068
2833,다사704497,0,704,497,False,39069
2834,다사704511,0,704,511,False,39070
2835,다사702502,0,702,502,False,39071
2836,다사702514,0,702,514,False,39072
2837,다사415470,0,415,470,False,39073
2838,다사415474,0,415,474,False,39074
2839,다사415497,0,415,497,False,39075
2840,다사415508,0,415,508,False,39076
2841,다사415520,0,415,520,False,39077
2842,다사415420,0,415,420,False,39078
2843,다사415445,0,415,445,False,39080
2844,다사706530,0,706,530,False,39065
2845,다사414482,0,414,482,False,39081
2846,다사414485,0,414,485,False,39082
2847,다사414498,1,414,498,False,39083
2848,다사414508,0,414,508,False,39084
2849,다사414519,0,414,519,False,39085
2850,다사413431,0,413,431,False,39086
2851,다사413440,1,413,440,False,39087
2852,다사413446,0,413,446,False,39088
2853,다사413475,0,413,475,False,39089
2854,다사413480,0,413,480,False,39090
2855,다사413489,0,413,489,False,39091
2856,다사416486,0,416,486,False,39092
2857,다사706509,1,706,509,False,39066
2858,다사707498,0,707,498,False,39064
2859,다사600567,0,600,567,False,39036
2860,다사598465,0,598,465,False,39049
2861,다사600589,0,600,589,False,39037
2862,다사599411,0,599,411,False,39038
2863,다사599431,0,599,431,False,39039
2864,다사599449,0,599,449,False,39040
2865,다사599463,0,599,463,False,39041
2866,다사599466,0,599,466,False,39042
2867,다사599468,0,599,468,False,39043
2868,다사599513,0,599,513,False,39044
2869,다사599538,1,599,538,False,39045
2870,다사598392,0,598,392,False,39046
2871,다사598394,0,598,394,False,39047
2872,다사598449,1,598,449,False,39048
2873,다사598472,0,598,472,False,39050
2874,다사600457,0,600,457,False,39063
2875,다사598492,0,598,492,False,39051
2876,다사598501,0,598,501,False,39052
2877,다사601417,0,601,417,False,39053
2878,다사601425,1,601,425,False,39054
2879,다사601437,0,601,437,False,39055
2880,다사601440,0,601,440,False,39056
2881,다사601446,0,601,446,False,39057
2882,다사601458,0,601,458,False,39058
2883,다사601460,0,601,460,False,39059
2884,다사600399,0,600,399,False,39060
2885,다사600437,0,600,437,False,39061
2886,다사600439,0,600,439,False,39062
2887,다사604565,0,604,565,False,38974
2888,다사604538,0,604,538,False,38972
2889,다사613568,0,613,568,False,38852
2890,다사609548,0,609,548,False,38896
2891,다사610544,0,610,544,False,38884
2892,다사610551,0,610,551,False,38885
2893,다사610557,0,610,557,False,38886
2894,다사610568,0,610,568,False,38887
2895,다사610433,0,610,433,False,38888
2896,다사610435,0,610,435,False,38889
2897,다사610445,0,610,445,False,38890
2898,다사609603,0,609,603,False,38891
2899,다사609489,0,609,489,False,38892
2900,다사609509,0,609,509,False,38893
2901,다사609516,0,609,516,False,38894
2902,다사609541,0,609,541,False,38895
2903,다사609592,1,609,592,False,38897
2904,다사610513,0,610,513,False,38882
2905,다사609388,0,609,388,False,38898
2906,다사609392,0,609,392,False,38899
2907,다사609398,0,609,398,False,38900
2908,다사609447,0,609,447,False,38901
2909,다사609457,0,609,457,False,38902
2910,다사608609,0,608,609,False,38903
2911,다사608616,0,608,616,False,38904
2912,다사608636,0,608,636,False,38905
2913,다사608637,0,608,637,False,38906
2914,다사608643,1,608,643,False,38907
2915,다사608514,0,608,514,False,38908
2916,다사608516,0,608,516,False,38909
2917,다사610534,0,610,534,False,38883
2918,다사610510,0,610,510,False,38881
2919,다사608556,0,608,556,False,38911
2920,다사611626,0,611,626,False,38866
2921,다사613577,0,613,577,False,38853
2922,다사613394,1,613,394,False,38854
2923,다사613395,1,613,395,False,38855
2924,다사612639,0,612,639,False,38857
2925,다사612640,0,612,640,False,38858
2926,다사612497,0,612,497,False,38859
2927,다사612507,0,612,507,False,38860
2928,다사612556,0,612,556,False,38861
2929,다사612586,0,612,586,False,38862
2930,다사612602,0,612,602,False,38863
2931,다사612437,0,612,437,False,38864
2932,다사612445,0,612,445,False,38865
2933,다사611486,0,611,486,False,38867
2934,다사610499,0,610,499,False,38880
2935,다사611493,0,611,493,False,38868
2936,다사611513,0,611,513,False,38869
2937,다사611536,0,611,536,False,38870
2938,다사611540,0,611,540,False,38871
2939,다사611546,0,611,546,False,38872
2940,다사611577,0,611,577,False,38873
2941,다사611379,0,611,379,False,38874
2942,다사611424,0,611,424,False,38875
2943,다사611436,0,611,436,False,38876
2944,다사610601,0,610,601,False,38877
2945,다사610617,0,610,617,False,38878
2946,다사610497,0,610,497,False,38879
2947,다사608545,0,608,545,False,38910
2948,다사608577,1,608,577,False,38912
2949,다사604537,0,604,537,False,38971
2950,다사605424,1,605,424,False,38957
2951,다사605617,1,605,617,False,38945
2952,다사605619,0,605,619,False,38946
2953,다사605631,0,605,631,False,38947
2954,다사605636,0,605,636,False,38948
2955,다사605465,0,605,465,False,38949
2956,다사605475,0,605,475,False,38950
2957,다사605486,1,605,486,False,38951
2958,다사605487,1,605,487,False,38952
2959,다사605499,1,605,499,False,38953
2960,다사605513,0,605,513,False,38954
2961,다사605572,0,605,572,False,38955
2962,다사605587,0,605,587,False,38956
2963,다사605430,0,605,430,False,38958
2964,다사606440,0,606,440,False,38942
2965,다사605435,0,605,435,False,38959
2966,다사605438,0,605,438,False,38960
2967,다사605449,0,605,449,False,38961
2968,다사604608,0,604,608,False,38962
2969,다사604618,0,604,618,False,38963
2970,다사604630,0,604,630,False,38964
2971,다사604634,0,604,634,False,38965
2972,다사604636,0,604,636,False,38966
2973,다사604641,0,604,641,False,38967
2974,다사604650,1,604,650,False,38968
2975,다사604492,0,604,492,False,38969
2976,다사604496,0,604,496,False,38970
2977,다사606458,0,606,458,False,38943
2978,다사606438,0,606,438,False,38941
2979,다사608584,0,608,584,False,38913
2980,다사607529,0,607,529,False,38926
2981,다사608386,0,608,386,False,38914
2982,다사608390,0,608,390,False,38915
2983,다사608394,0,608,394,False,38916
2984,다사608447,0,608,447,False,38917
2985,다사608454,0,608,454,False,38918
2986,다사607613,0,607,613,False,38919
2987,다사607616,0,607,616,False,38920
2988,다사607629,0,607,629,False,38921
2989,다사607630,0,607,630,False,38922
2990,다사607636,0,607,636,False,38923
2991,다사607465,0,607,465,False,38924
2992,다사607515,0,607,515,False,38925
2993,다사607565,1,607,565,False,38927
2994,다사606433,0,606,433,False,38940
2995,다사607569,1,607,569,False,38928
2996,다사607575,0,607,575,False,38929
2997,다사607399,0,607,399,False,38930
2998,다사607420,0,607,420,False,38931
2999,다사606610,0,606,610,False,38932
3000,다사606626,0,606,626,False,38933
3001,다사606489,1,606,489,False,38934
3002,다사606527,0,606,527,False,38935
3003,다사606543,1,606,543,False,38936
3004,다사606577,1,606,577,False,38937
3005,다사606580,1,606,580,False,38938
3006,다사606422,0,606,422,False,38939
3007,다사542427,0,542,427,False,39576
3008,다사541512,1,541,512,False,39578
3009,다사496569,1,496,569,False,40548
3010,다사541524,0,541,524,False,39579
3011,다사592586,0,592,586,False,40220
3012,다사592585,0,592,585,False,40221
3013,다사592558,0,592,558,False,40222
3014,다사592534,0,592,534,False,40223
3015,다사592523,0,592,523,False,40224
3016,다사592515,0,592,515,False,40225
3017,다사592481,0,592,481,False,40226
3018,다사593438,0,593,438,False,40227
3019,다사593425,0,593,425,False,40228
3020,다사593413,0,593,413,False,40229
3021,다사593411,0,593,411,False,40230
3022,다사593594,0,593,594,False,40231
3023,다사593591,0,593,591,False,40232
3024,다사593569,0,593,569,False,40233
3025,다사593554,0,593,554,False,40234
3026,다사593534,0,593,534,False,40235
3027,다사593514,1,593,514,False,40236
3028,다사593510,0,593,510,False,40237
3029,다사594466,0,594,466,False,40238
3030,다사594448,1,594,448,False,40239
3031,다사594435,0,594,435,False,40240
3032,다사594431,0,594,431,False,40241
3033,다사594406,0,594,406,False,40242
3034,다사594603,0,594,603,False,40243
3035,다사594599,0,594,599,False,40244
3036,다사594594,0,594,594,False,40245
3037,다사594560,0,594,560,False,40246
3038,다사592431,1,592,431,False,40219
3039,다사592440,0,592,440,False,40218
3040,다사592441,0,592,441,False,40217
3041,다사590518,0,590,518,False,40201
3042,다사590465,1,590,465,False,40189
3043,다사590462,1,590,462,False,40190
3044,다사590449,0,590,449,False,40191
3045,다사590448,0,590,448,False,40192
3046,다사590437,0,590,437,False,40193
3047,다사590418,0,590,418,False,40194
3048,다사590578,0,590,578,False,40195
3049,다사590577,0,590,577,False,40196
3050,다사590570,0,590,570,False,40197
3051,다사590549,0,590,549,False,40198
3052,다사590544,0,590,544,False,40199
3053,다사590538,0,590,538,False,40200
3054,다사591439,0,591,439,False,40202
3055,다사592448,0,592,448,False,40216
3056,다사591592,0,591,592,False,40204
3057,다사591565,0,591,565,False,40205
3058,다사591560,0,591,560,False,40206
3059,다사591547,0,591,547,False,40207
3060,다사591540,0,591,540,False,40208
3061,다사591532,0,591,532,False,40209
3062,다사591519,0,591,519,False,40210
3063,다사592474,0,592,474,False,40211
3064,다사592461,0,592,461,False,40212
3065,다사592460,0,592,460,False,40213
3066,다사592458,0,592,458,False,40214
3067,다사592449,0,592,449,False,40215
3068,다사594555,0,594,555,False,40247
3069,다사594533,0,594,533,False,40248
3070,다사594517,0,594,517,False,40249
3071,다사520427,0,520,427,False,40293
3072,다사522452,0,522,452,False,40281
3073,다사522472,0,522,472,False,40282
3074,다사522531,0,522,531,False,40283
3075,다사522532,0,522,532,False,40284
3076,다사521532,0,521,532,False,40285
3077,다사521571,0,521,571,False,40286
3078,다사521417,0,521,417,False,40287
3079,다사521465,0,521,465,False,40288
3080,다사521490,0,521,490,False,40289
3081,다사521503,0,521,503,False,40290
3082,다사521511,0,521,511,False,40291
3083,다사520424,1,520,424,False,40292
3084,다사520437,0,520,437,False,40294
3085,다사522445,0,522,445,False,40279
3086,다사520486,0,520,486,False,40295
3087,다사520504,0,520,504,False,40296
3088,다사520510,0,520,510,False,40297
3089,다사519532,0,519,532,False,40298
3090,다사519553,0,519,553,False,40299
3091,다사519570,0,519,570,False,40300
3092,다사519571,0,519,571,False,40301
3093,다사519424,1,519,424,False,40302
3094,다사519440,0,519,440,False,40303
3095,다사519452,0,519,452,False,40304
3096,다사518424,1,518,424,False,40305
3097,다사518438,0,518,438,False,40306
3098,다사522447,0,522,447,False,40280
3099,다사522533,0,522,533,False,40278
3100,다사594510,0,594,510,False,40250
3101,다사525470,0,525,470,False,40263
3102,다사595471,0,595,471,False,40251
3103,다사595459,1,595,459,False,40252
3104,다사595454,1,595,454,False,40253
3105,다사595448,1,595,448,False,40254
3106,다사595441,0,595,441,False,40255
3107,다사595437,0,595,437,False,40256
3108,다사595429,0,595,429,False,40257
3109,다사595524,0,595,524,False,40258
3110,다사595500,0,595,500,False,40259
3111,다사595498,1,595,498,False,40260
3112,다사525566,0,525,566,False,40261
3113,다사525575,0,525,575,False,40262
3114,다사525528,1,525,528,False,40264
3115,다사523489,0,523,489,False,40277
3116,다사525529,0,525,529,False,40265
3117,다사524446,0,524,446,False,40266
3118,다사524447,0,524,447,False,40267
